t,cmd,id,pos_deg,spd_erpm,spd_deg_s,cur_a,temp_c,err
0.4217,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,147.9,2000,63.49,0.63,35,0
0.4426,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,149.2,2010,63.81,-0.08,35,0
0.4622,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,150.5,2020,64.13,0.36,35,0
0.4821,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,151.8,2020,64.13,0.65,35,0
0.5026,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,153.0,2020,64.13,-0.05,35,0
0.5226,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,154.3,2030,64.44,0.25,35,0
0.5418,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,155.6,2030,64.44,0.68,35,0
0.5603,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,156.9,2030,64.44,0.00,35,0
0.5800,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,158.2,2020,64.13,0.16,35,0
0.6002,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,159.5,2010,63.81,0.67,35,0
0.6223,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,160.8,2020,64.13,-0.01,35,0
0.6411,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,162.0,2010,63.81,0.09,35,0
0.6616,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,163.3,2000,63.49,0.57,35,0
0.6819,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,164.6,2010,63.81,0.03,35,0
0.7017,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,165.9,2000,63.49,0.13,35,0
0.7214,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,167.1,1990,63.17,0.68,35,0
0.7405,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,168.4,1940,61.59,0.04,35,0
0.7606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,169.6,1850,58.73,0.25,35,0
0.7810,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,170.7,1760,55.87,0.46,35,0
0.8017,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,171.8,1650,52.38,-0.02,35,0
0.8201,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,172.8,1560,49.52,0.66,35,0
0.8414,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,173.7,1460,46.35,-0.06,35,0
0.8601,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,174.6,1370,43.49,0.57,35,0
0.8815,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,175.4,1260,40.00,0.03,35,0
0.9024,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,176.2,1150,36.51,0.24,35,0
0.9212,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,176.9,1070,33.97,0.53,35,0
0.9423,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,177.5,970,30.79,-0.07,35,0
0.9612,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,178.1,820,26.03,0.23,35,0
0.9827,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,178.6,790,25.08,0.44,35,0
1.0011,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,179.0,620,19.68,0.36,35,0
1.0215,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,179.3,520,16.51,0.06,35,0
1.0401,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,179.6,400,12.70,-0.03,35,0
1.0617,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,179.8,330,10.48,0.10,35,0
1.0806,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,320,10.16,0.06,35,0
1.1027,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,40,1.27,0.52,35,0
1.1211,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
1.1417,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
1.1625,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.45,35,0
1.1814,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
1.2012,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.43,35,0
1.2204,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
1.2422,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.38,35,0
1.2626,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.38,34,0
1.2816,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.38,35,0
1.3024,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.36,35,0
1.3220,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.33,35,0
1.3417,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.32,35,0
1.3629,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.32,35,0
1.3821,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.30,35,0
1.4011,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.29,35,0
1.4226,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.26,35,0
1.4424,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.26,35,0
1.4625,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.25,35,0
1.4807,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.24,35,0
1.5023,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.22,35,0
1.5217,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.20,35,0
1.5403,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.20,35,0
1.5608,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.19,35,0
1.5825,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.16,35,0
1.6010,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.14,35,0
1.6208,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.14,35,0
1.6401,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.12,35,0
1.6625,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.10,35,0
1.6804,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.10,35,0
1.7030,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.08,35,0
1.7206,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.08,35,0
1.7419,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.06,35,0
1.7608,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.04,35,0
1.7801,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.02,35,0
1.8021,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.02,35,0
1.8215,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.02,35,0
1.8409,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.00,35,0
1.8600,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.01,35,0
1.8819,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.01,35,0
1.9023,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,-0.02,35,0
1.9213,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,-0.03,35,0
1.9415,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,-0.04,35,0
1.9602,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,-0.05,35,0
1.9812,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.07,35,0
2.0018,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.07,35,0
2.0208,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.08,35,0
2.0403,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.09,35,0
2.0608,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.11,35,0
2.0808,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.10,35,0
2.1021,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.12,35,0
2.1229,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.13,35,0
2.1412,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.13,35,0
2.1614,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.14,35,0
2.1804,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.14,35,0
2.2020,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.15,35,0
2.2223,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.16,35,0
2.2421,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.18,35,0
2.2606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.19,35,0
2.2821,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.20,35,0
2.3004,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.20,35,0
2.3205,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.22,35,0
2.3404,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.22,35,0
2.3608,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.23,35,0
2.3807,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.22,35,0
2.4025,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.22,35,0
2.4204,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.24,35,0
2.4406,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.25,35,0
2.4603,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.25,35,0
2.4823,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.24,35,0
2.5023,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.26,35,0
2.5216,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.27,35,0
2.5412,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.28,35,0
2.5625,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.28,35,0
2.5813,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.28,35,0
2.6023,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.29,35,0
2.6221,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.29,35,0
2.6424,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.28,35,0
2.6602,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.29,35,0
2.6808,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.31,35,0
2.7023,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.29,35,0
2.7212,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.31,35,0
2.7406,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.33,35,0
2.7600,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.32,35,0
2.7807,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.31,35,0
2.8013,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.32,35,0
2.8213,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.32,35,0
2.8422,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.33,35,0
2.8606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.32,35,0
2.8823,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.34,35,0
2.9025,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.34,35,0
2.9200,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.35,35,0
2.9407,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.37,35,0
2.9622,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.35,35,0
2.9807,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.36,35,0
3.0020,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.36,35,0
3.0219,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.36,35,0
3.0414,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.36,35,0
3.0602,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.38,35,0
3.0825,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.38,35,0
3.1014,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.39,35,0
3.1204,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.37,35,0
3.1414,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.37,35,0
3.1606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.39,35,0
3.1819,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.39,35,0
3.2015,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.38,35,0
3.2208,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.39,35,0
3.2401,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.39,35,0
3.2606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.2803,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.3005,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.40,35,0
3.3210,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.3411,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.3606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.40,35,0
3.3811,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.40,35,0
3.4014,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.4213,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.4417,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.42,35,0
3.4606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.42,35,0
3.4817,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.5021,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.43,35,0
3.5201,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.5410,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.42,35,0
3.5601,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.41,35,0
3.5818,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.43,35,0
3.6020,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.43,35,0
3.6219,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.6409,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.6611,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.43,35,0
3.6818,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.7011,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.45,35,0
3.7201,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.7422,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.7601,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.7803,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
3.8002,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
3.8218,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.45,35,0
3.8415,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
3.8606,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.44,35,0
3.8814,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
3.9024,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
3.9218,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
3.9402,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
3.9609,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
3.9816,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.0006,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
4.0217,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
4.0410,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.0623,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.46,35,0
4.0810,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.1024,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
4.1212,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.1412,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.1622,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.1807,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.2024,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.2210,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.2414,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.49,35,0
4.2600,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.47,35,0
4.2808,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.49,35,0
4.3013,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.49,35,0
4.3200,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.50,35,0
4.3416,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.50,35,0
4.3621,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.49,35,0
4.3800,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.49,35,0
4.4003,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.49,35,0
4.4209,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.4426,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.50,35,0
4.4618,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.4822,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.48,35,0
4.5006,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
4.5221,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
4.5402,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
4.5613,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.50,35,0
4.5803,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
4.6026,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.50,35,0
4.6217,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.6402,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
4.6620,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.51,35,0
4.6820,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.7012,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.7205,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.7406,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.7605,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.7801,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.8026,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.8213,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.53,35,0
4.8414,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.8625,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.53,35,0
4.8813,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.9003,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.9217,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.9421,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.9611,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
4.9818,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,180.0,0,0.00,0.52,35,0
